SGBid	genomename	uSGB	estTaxLevel	estTaxonomy	closestTaxLevel	closestTaxID	krakenDBtaxid	avgDist	medianAb	noSamples
2132	Bengtsson-PalmeJ_2015__TRAVELRES39__bin.130	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum_intestinale	1796646.0	2005473.0	0.2678438	0.3119672564	5
2133	Bengtsson-PalmeJ_2015__TRAVELRES53_megahit__bin.56	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	29523.0	815.0	0.261665083333	1.2572515292	12
2134	CosteaPI_2017__SID713A009-11-0-0__bin.16	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_viscericola	397865.0	2005519.0	0.24633414583299998	1.8430833955	48
2135	Bengtsson-PalmeJ_2015__TRAVELRES45__bin.45	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	171552.0	0.264396555556	0.8747978281000001	36
2136	VogtmannE_2016__MMRS42570301ST-27-0-0__bin.2	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum_intestinale	1796646.0	2005473.0	0.22973320000000003	8.044257703200001	5
2137	LeChatelierE_2013__MH0267__bin.81	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	171552.0	0.245371	6.5297603692	1
2138	HMP_2012__SRS022609__bin.42	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	29523.0	815.0	0.27834200000000003	0.2474060782	2
2139	LeChatelierE_2013__MH0077__bin.17	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	29523.0	815.0	0.25242	1.6363467397999998	1
2140	VogtmannE_2016__MMRS65742083ST-27-0-0__bin.28	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_268	1872444.0	171550.0	0.20934499999999998	1.2659194326	1
2141	QinJ_2012__CON-006__bin.9	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	29523.0	976.0	0.25633775	0.8166651461	8
2142	YuJ_2015__SZAXPI003409-8__bin.85	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	976.0	0.27669699999999997	0.4170441339	1
2143	ZeeviD_2015__PNP_Main_619_megahit__bin.22	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	976.0	0.257741333333	0.7860293890000001	3
2145	ZeeviD_2015__PNP_Main_481_megahit__bin.45	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	29523.0	976.0	0.2585185	2.1508682247	2
2146	VogtmannE_2016__MMRS32573774ST-27-0-0__bin.69	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp	1506.0	1239.0	0.27074699999999996	0.5945774096	1
2148	HMP_2012__SRS011134__bin.18	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus	387090.0	976.0	0.271845	0.813897164	2
2149	VogtmannE_2016__MMRS11664448ST-27-0-0__bin.66	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	976.0	0.295981	0.37144009479999995	1
2153	XieH_2016__YSZC12003_35723__bin.77	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	976.0	0.2818765	0.2699787231	4
2154	LiJ_2014__O2.UC28-0__bin.28	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	59823.0	0.0097488292	0.5331049307	25
2155	QinN_2014__HD-35__bin.5	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	171552.0	0.22624	0.5892534662	15
2156	LeChatelierE_2013__MH0411__bin.55	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	171552.0	0.245371	0.1837082893	1
2158	ZeeviD_2015__PNP_Main_555_megahit__bin.13	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	29523.0	976.0	0.27583566666700005	0.7443837236	3
2159	LiJ_2017__H3M514143__bin.12	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	976.0	0.25572449999999997	1.7986299775999999	2
2160	SchirmerM_2016__G89157__bin.5	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	976.0	0.207621	1.2957677698999999	2
2161	XieH_2016__YSZC12003_37316__bin.1	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	976.0	0.285507666667	0.5255003507	3
2162	FerrettiP_2018__CA_C10023MS2386FE_t0M15__bin.17	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	976.0	0.277237	9.0170509855	2
2163	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.144	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	976.0	0.27236350000000004	0.5052174357	2
2164	KarlssonFH_2013__S462__bin.60	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_sp_An22	1965590.0	976.0	0.273546	1.7259546153999998	4
2165	HMP_2012__SRS021484__bin.11	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	976.0	0.275349222222	0.9357275471	9
2166	SchirmerM_2016__G88971__bin.9	Yes	Other	-	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	216816.0	201174.0	0.273629	3.0946184468	1
2167	ZeeviD_2015__PNP_Main_327_megahit__bin.18	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	976.0	0.300994	0.3704701768	1
2168	HMP_2012__SRS011084__bin.15	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	29523.0	976.0	0.2879795	0.34340850869999995	2
2169	RaymondF_2016__P7C90__bin.6	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	976.0	0.2977366	0.5383655555	5
2171	HMP_2012__SRS022609__bin.63	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	976.0	0.306598	0.1715248859	1
2173	CosteaPI_2017__SID713A039-11-0-0__bin.12	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	976.0	0.275434571429	0.7507251232	7
2174	XieH_2016__YSZC12003_36118__bin.56	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	29523.0	976.0	0.2800995	0.3994923624	2
2175	QinJ_2012__DLM014__bin.15	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	59823.0	976.0	0.28730900000000004	1.521771438	1
2176	XieH_2016__YSZC12003_36118__bin.32	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	59823.0	976.0	0.283502	1.7911794248	1
2180	LeChatelierE_2013__MH0181__bin.13	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_831	1872444.0	171550.0	0.143791	0.56620113	3
2181	LeChatelierE_2013__MH0060__bin.18	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_831	1872444.0	239759.0	0.07826141666669999	0.916728718	6
2182	NielsenHB_2014__O2_UC24_2__bin.60	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_831	1872444.0	239759.0	0.11675999999999999	5.640040406900001	1
2183	QinJ_2012__CON-108__bin.27	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_831	1872444.0	239759.0	0.100221	5.6298506645	1
2184	ZellerG_2014__CCIS06260551ST-3-0__bin.9	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_831	1872444.0	239759.0	0.0818412666667	3.4908239482	3
2185	LeChatelierE_2013__MH0071__bin.25	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_831	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_831	1872444.0	1872444.0	0.0124728975	4.4502666425	4
2186	ZellerG_2014__CCIS31434951ST-20-0__bin.22	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_831	1872444.0	171550.0	0.17663	1.2129053092	1
2191	VincentC_2016__MM023.2_megahit__bin.6	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_514	1872444.0	976.0	0.27074699999999996	0.6494462802000001	2
2208	HMP_2012__SRS019026__bin.13	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multiformis	282402.0	976.0	0.217712	0.2993195989	3
2209	HMP_2012__SRS023604__bin.27	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_770	29523.0	976.0	0.312952	0.34347902729999996	1
2210	HMP_2012__SRS023468__bin.24	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_oral_taxon_306	712461.0	976.0	0.328965	0.9853952534	1
2212	BritoIL_2016__M1.29.ST__bin.46	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_1060	29523.0	976.0	0.289236214286	0.39083879579999997	28
2214	LeChatelierE_2013__MH0044__bin.6	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_1060	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_1060	29523.0	29523.0	0.0230222764286	0.7496105745999999	14
2215	BritoIL_2016__W3.22.ST__bin.44	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_1060	29523.0	815.0	0.2357794	0.4810878892	20
2218	XieH_2016__YSZC12003_35739__bin.78	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium_WCE2004	1945890.0	171549.0	0.241936	0.6924645923	2
2219	LeChatelierE_2013__MH0415__bin.72	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium_WCE2004	1945890.0	171549.0	0.2191185	0.5741683057	2
2220	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.18	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium_WCE2004	1945890.0	171549.0	0.24079050000000002	2.1940402764	2
2221	XieH_2016__YSZC12003_36244__bin.2	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium_WCE2004	1945890.0	171549.0	0.27669699999999997	0.24531383469999998	1
2227	CosteaPI_2017__SID713A023-11-0-0__bin.40	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_514	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_514	1872444.0	1872444.0	0.017787475688099998	2.467492306	109
2228	CM_madagascar__A42_02_1FE__bin.11	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_435	1872444.0	239759.0	0.07477565	0.5189416523	2
2229	CM_madagascar__A27_02_1FE__bin.15	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_435	1872444.0	239759.0	0.06153579210530001	2.1438288647	38
2230	ZeeviD_2015__PNP_Main_513_megahit__bin.36	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_435	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_435	1872444.0	1872444.0	0.0226254150263	2.6319969947999997	380
2237	LeChatelierE_2013__MH0175__bin.49	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_770	29523.0	815.0	0.1731184	0.4077927479	5
2238	BackhedF_2015__SID335_M__bin.15	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_770	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_770	29523.0	29523.0	0.0292200497087	0.8279894092	103
2239	BritoIL_2016__WL.20.ST__bin.39	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_709	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_709	29523.0	29523.0	0.03134102875	1.0065468674	96
2240	ZeeviD_2015__PNP_Main_124_megahit__bin.33	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_545	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_545	29523.0	29523.0	0.0314908328249	1.6273467412	177
2241	CosteaPI_2017__SID713B041-11-0-0__bin.41	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_545	29523.0	815.0	0.23707070833299998	0.8104848383	48
2246	Bengtsson-PalmeJ_2015__TRAVELRES30__bin.61	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_An277	1965619.0	2005525.0	0.245371	0.1046320149	1
2247	HMP_2012__SRS016095__bin.12	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	817.0	815.0	0.29144699999999996	0.3096701225	1
2275	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.68	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	214856.0	976.0	0.312381466667	0.2340536893	15
2276	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.43	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	214856.0	976.0	0.30160653125	0.19325189239999999	32
2277	WenC_2017__N253__bin.97	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	214856.0	976.0	0.320287	0.0940485353	1
2278	ZeeviD_2015__PNP_Main_589_megahit__bin.41	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	626932.0	976.0	0.25523850000000003	0.25387338800000003	8
2279	Bengtsson-PalmeJ_2015__TRAVELRES30__bin.71	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	626932.0	976.0	0.251747	0.42180864869999996	38
2284	WenC_2017__RA132__bin.14	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	214856.0	976.0	0.29902249999999997	0.3411296043	2
2285	BritoIL_2016__M1.15.ST__bin.67	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	28117.0	976.0	0.275479666667	0.1653410286	6
2286	FengQ_2015__SID532796__bin.10	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_157	1872444.0	1872444.0	0.011488279519599999	0.6930579244	358
2287	XieH_2016__YSZC12003_35740__bin.102	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_268	1872444.0	171550.0	0.225556	0.5932892355	5
2288	XieH_2016__YSZC12003_37583__bin.49	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii_CAG_68	214856.0	171550.0	0.254608666667	0.4208938765	3
2289	ZeeviD_2015__PNP_Main_256_megahit__bin.47	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii_CAG_68	214856.0	171550.0	0.246381	0.7241446298	2
2290	Bengtsson-PalmeJ_2015__TRAVELRES27_megahit__bin.27	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_56_sp_Nov_56_25	1872444.0	171550.0	0.19023198265900002	0.591819677	346
2291	QinN_2014__HD-52__bin.39	Yes	Family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CHKCI003	1780376.0	171550.0	0.236445	0.1684223389	1
2292	XieH_2016__YSZC12003_35524__bin.55	No	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CHKCI003	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CHKCI003	1780376.0	1780376.0	0.00839512	0.6246040550999999	2
2293	YuJ_2015__SZAXPI017463-36__bin.41	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	328814.0	239759.0	0.116596	0.7016274345	4
2294	RaymondF_2016__P3E0__bin.23	Yes	Genus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_CAG_53	1872444.0	239759.0	0.061115499999999996	0.9943687514	16
