NCBItaxID	SciNameFull	Taxonomy
1675865	Perigonia lusca single nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Perigonia lusca nucleopolyhedrovirus
356862	Peruvian horse sickness virus	d__Viruses|f__Reoviridae|g__Orbivirus|s__Peruvian horse sickness virus
251749	Phaeocystis globosa virus	d__Viruses|f__Phycodnaviridae|g__Prymnesiovirus|s__Phaeocystis globosa virus
1523858	Phomopsis longicolla hypovirus	d__Viruses|f__Hypoviridae|g__Hypovirus|s__Phomopsis longicolla hypovirus
764030	Pigeon adenovirus 1	d__Viruses|f__Adenoviridae|g__Aviadenovirus|s__Pigeon aviadenovirus A
1907767	Pigeon adenovirus 2	d__Viruses|f__Adenoviridae|g__Aviadenovirus|s__Pigeon aviadenovirus B
1548417	Pigeon aviadenovirus A	d__Viruses|f__Adenoviridae|g__Aviadenovirus|s__Pigeon aviadenovirus A
2169708	Pigeon aviadenovirus B	d__Viruses|f__Adenoviridae|g__Aviadenovirus|s__Pigeon aviadenovirus B
1980429	Pigeonpea sterility mosaic emaravirus 1	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Fimoviridae|g__Emaravirus|s__Pigeonpea sterility mosaic emaravirus 1
2033633	Pineapple bacilliform CO virus	d__Viruses|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Pineapple bacilliform CO virus
2100419	Planarian secretory cell nidovirus	d__Viruses|o__Nidovirales|f__Mononiviridae|g__Alphamononivirus|s__Planidovirus 1
891974	Plautia stali symbiont	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__Plautia stali symbiont
118163	Pleurocapsa sp. PCC 7327	d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Hyellaceae|g__Pleurocapsa|s__Pleurocapsa minor
262175	Plodia interpunctella granulovirus	d__Viruses|f__Baculoviridae|g__Betabaculovirus|s__Plodia interpunctella granulovirus
12211	Plum pox virus	d__Viruses|f__Potyviridae|g__Potyvirus|s__Plum pox virus
98383	Plutella xylostella granulovirus	d__Viruses|f__Baculoviridae|g__Betabaculovirus|s__Plutella xylostella granulovirus
1891741	Pongo abelii polyomavirus 1	d__Viruses|f__Polyomaviridae|g__Alphapolyomavirus|s__Pongo abelii polyomavirus 1
35265	Porcine adenovirus 3	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Porcine mastadenovirus A
130369	Porcine mastadenovirus A	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Porcine mastadenovirus A
1689785	Porcine pestivirus 1	d__Viruses|f__Flaviviridae|g__Pestivirus|s__Pestivirus K
412969	Porcine pestivirus isolate Bungowannah	d__Viruses|f__Flaviviridae|g__Pestivirus|s__Pestivirus F
12045	Potato leafroll virus	d__Viruses|f__Luteoviridae|g__Polerovirus|s__Potato leafroll virus
44562	Pothos latent virus	d__Viruses|f__Tombusviridae|g__Aureusvirus|s__Pothos latent virus
81582	Prevotella aff. ruminicola Tc2-24	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella aff. ruminicola Tc2-24
1287488	Prevotella sp. S7 MS 2	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella sp. S7 MS 2
1511872	Primate bocaparvovirus 2	d__Viruses|f__Parvoviridae|g__Bocaparvovirus|s__Primate bocaparvovirus 2
1511902	Primate erythroparvovirus 3	d__Viruses|f__Parvoviridae|g__Erythroparvovirus|s__Primate erythroparvovirus 3
1655012	Propionibacterium phage Attacne	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus Attacne
1897532	Propionibacterium phage B22	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Doucettevirus|s__Propionibacterium virus B22
1897536	Propionibacterium phage E6	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Doucettevirus|s__Propionibacterium virus E6
1655014	Propionibacterium phage Kubed	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus Kubed
1655016	Propionibacterium phage MrAK	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus MrAK
1229792	Propionibacterium phage P1.1	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus P1.1
1229786	Propionibacterium phage P101A	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus P101A
1229787	Propionibacterium phage P104A	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus P104A
376758	Propionibacterium phage PA6	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PA6
1498188	Propionibacterium phage Pacnes 2012-15	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus Pacnes201215
504501	Propionibacterium phage PAD20	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PAD20
504553	Propionibacterium phage PAS50	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PAS50
1500801	Propionibacterium phage PHL041M10	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL041M10
1235647	Propionibacterium phage PHL060L00	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL060L00
1500813	Propionibacterium phage PHL092M00	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL092M00
1235655	Propionibacterium phage PHL113M01	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL113M01
1500816	Propionibacterium phage PHL116M00	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL116M00
1500820	Propionibacterium phage PHL132N00	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL132N00
1500821	Propionibacterium phage PHL141N00	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL141N00
1500825	Propionibacterium phage PHL152M00	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL152M00
1500830	Propionibacterium phage PHL199M00	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL199M00
1500831	Propionibacterium phage PHL301M00	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus PHL301M00
1655019	Propionibacterium phage Procrass1	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus Procrass1
1655023	Propionibacterium phage Wizzo	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pahexavirus|s__Propionibacterium virus Wizzo
1931407	Providencia phage vB_PreS_PR1	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Priunavirus|s__Providencia virus PR1
2022321	Prunus geminivirus A	d__Viruses|f__Geminiviridae|g__Grablovirus|s__Prunus latent virus
2560653	Prunus latent virus	d__Viruses|f__Geminiviridae|g__Grablovirus|s__Prunus latent virus
1681830	Pseudanabaena sp. 'Roaring Creek'	d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Pseudanabaenaceae|g__Pseudanabaena|s__Pseudanabaena sp. 'Roaring Creek'
43306	Pseudomonas denitrificans (nomen rejiciendum)	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas denitrificans (nomen rejiciendum)
1873949	Pseudomonas phage Andromeda	d__Viruses|o__Caudovirales|f__Podoviridae|g__Bifseptvirus|s__Pseudomonas virus Andromeda
386793	Pseudomonas phage LKA1	d__Viruses|o__Caudovirales|f__Podoviridae|g__Phikmvvirus|s__Pseudomonas virus LKA1
2006684	Pseudomonas phage Noxifer	d__Viruses|o__Caudovirales|f__Myoviridae|g__Noxifervirus|s__Pseudomonas virus Noxifer
1844477	Pseudomonas phage NP1	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Nipunavirus|s__Pseudomonas virus NP1
1175654	Pseudomonas phage PaMx25	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Nipunavirus|s__Pseudomonas virus PaMx25
1175663	Pseudomonas phage PaMx74	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pamexvirus|s__Pseudomonas virus PaMx74
538398	Pseudomonas phage PB1	d__Viruses|o__Caudovirales|f__Myoviridae|g__Pbunavirus|s__Pseudomonas virus PB1
1815630	Pseudomonas phage pf16	d__Viruses|o__Caudovirales|f__Myoviridae|g__Chakrabartyvirus|s__Pseudomonas virus pf16
1458843	Pseudomonas phage phiPsa374	d__Viruses|o__Caudovirales|f__Myoviridae|g__Otagovirus|s__Pseudomonas virus Psa374
1752027	Pseudomonas phage phiR18	d__Viruses|o__Caudovirales|f__Podoviridae|g__Kochitakasuvirus|s__Pseudomonas virus R18
1772332	Pseudomonas phage SM1	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Samunavirus|s__Pseudomonas virus SM1
2048978	Pseudomonas phage tabernarius	d__Viruses|o__Caudovirales|f__Podoviridae|g__Tabernariusvirus|s__Pseudomonas virus tabernarius
1235661	Pseudomonas phage UFV-P2	d__Viruses|o__Caudovirales|f__Podoviridae|g__Vicosavirus|s__Pseudomonas virus UFVP2
1182590	Pseudomonas pseudoalcaligenes CECT 5344	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas pseudoalcaligenes
1844091	Pseudomonas sp. 1 R 17	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 1 R 17
1844094	Pseudomonas sp. 24 E 1	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 24 E 1
1844095	Pseudomonas sp. 24 E 13	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 24 E 13
1844096	Pseudomonas sp. 24 R 17	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 24 R 17
1844097	Pseudomonas sp. 25 E 4	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 25 E 4
1844109	Pseudomonas sp. 25 R 14	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 25 R 14
1844098	Pseudomonas sp. 28 E 9	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 28 E 9
1844101	Pseudomonas sp. 31 R 17	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 31 R 17
1844102	Pseudomonas sp. 34 E 7	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 34 E 7
1844103	Pseudomonas sp. 35 E 8	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 35 E 8
1844104	Pseudomonas sp. 37 R 15	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 37 R 15
1844105	Pseudomonas sp. 44 R 15	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 44 R 15
1844106	Pseudomonas sp. 52 E 6	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 52 E 6
1844107	Pseudomonas sp. 58 R 12	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 58 R 12
1844108	Pseudomonas sp. 58 R 3	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 58 R 3
1844092	Pseudomonas sp. 8 R 14	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 8 R 14
2545454	Pseudomonas sp. HS-2	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. HS-2
2340915	Pseudonocardiaceae bacterium YIM PH 21723	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|s__Pseudonocardiaceae bacterium YIM PH 21723
1592335	Pseudoplusia includens SNPV IE	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Chrysodeixis includens nucleopolyhedrovirus
2480818	Pseudoxanthomonas sp. NML180370	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas sp. NML180370
50294	Psittacid alphaherpesvirus 1	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Iltovirus|s__Psittacid alphaherpesvirus 1
1841195	Quezon virus	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Hantaviridae|g__Mobatvirus|s__Quezon mobatvirus
1161132	Rabbit astrovirus TN/2208/2010	d__Viruses|f__Astroviridae|g__Mamastrovirus|s__Rabbit astrovirus TN/2208/2010
10271	Rabbit fibroma virus	d__Viruses|f__Poxviridae|g__Leporipoxvirus|s__Rabbit fibroma virus
1980924	Ralstonia phage phiRSL1	d__Viruses|o__Caudovirales|f__Myoviridae|g__Mieseafarmvirus|s__Ralstonia virus RSL1
1923889	Ralstonia phage RP12	d__Viruses|o__Caudovirales|f__Myoviridae|g__Ripduovirus|s__Ralstonia virus RP12
1585840	Ralstonia phage RSL2	d__Viruses|o__Caudovirales|f__Myoviridae|g__Chiangmaivirus|s__Ralstonia virus RSL2
1887314	Ranavirus maximus	d__Viruses|f__Iridoviridae|g__Ranavirus|s__Cod iridovirus
389214	Ranid herpesvirus 2	d__Viruses|o__Herpesvirales|f__Alloherpesviridae|g__Batrachovirus|s__Ranid herpesvirus 2
341110	Ranunculus leaf distortion virus	d__Viruses|f__Potyviridae|g__Potyvirus|s__Ranunculus leaf distortion virus
79700	Rat cytomegalovirus Maastricht	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Muromegalovirus|s__Murid betaherpesvirus 2
119756	Rhesus macaque parvovirus	d__Viruses|f__Parvoviridae|g__Erythroparvovirus|s__Primate erythroparvovirus 3
2054179	Rhinolophus gammaherpesvirus 1	d__Viruses|o__Herpesvirales|f__Herpesviridae|s__Rhinolophus gammaherpesvirus 1
1662331	Rhodobacter phage RcSpartan	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Titanvirus|s__Rhodobacter virus RcSpartan
691965	Rhodococcus phage ReqiPepy6	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pepyhexavirus|s__Rhodococcus virus Pepy6
691964	Rhodococcus phage ReqiPoco6	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Pepyhexavirus|s__Rhodococcus virus Poco6
2027905	Rhodococcus phage Trina	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Trinavirus|s__Rhodococcus virus Trina
1897437	Rhodococcus phage Weasels2	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Weaselvirus|s__Rhodococcus virus Weasel
1873883	Rhodoplanes sp. JGI PP 4-B12	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Rhodoplanes|s__Rhodoplanes sp. JGI PP 4-B12
10990	Rice black streaked dwarf virus	d__Viruses|f__Reoviridae|g__Fijivirus|s__Rice black streaked dwarf virus
146897	Rice orange leaf phytoplasma	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus Phytoplasma|s__Rice orange leaf phytoplasma
1961830	Rickettsia endosymbiont of Culicoides newsteadi	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia endosymbiont of Culicoides newsteadi
1133329	Rickettsia endosymbiont of Ixodes pacificus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia endosymbiont of Ixodes pacificus
444612	Rickettsia endosymbiont of Ixodes scapularis	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia endosymbiont of Ixodes scapularis
1462733	Rickettsia endosymbiont of Proechinophthirus fluctus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia endosymbiont of Proechinophthirus fluctus
2486577	Rickettsiales endosymbiont of Peranema trichophorum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|s__Rickettsiales endosymbiont of Peranema trichophorum
2486578	Rickettsiales endosymbiont of Stachyamoeba lipophora	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|s__Rickettsiales endosymbiont of Stachyamoeba lipophora
1972687	Rio Chico almendravirus	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Almendravirus|s__Rio Chico almendravirus
64315	Rocio virus	d__Viruses|f__Flaviviridae|g__Flavivirus|s__Ilheus virus
1511908	Rodent protoparvovirus 1	d__Viruses|f__Parvoviridae|g__Protoparvovirus|s__Rodent protoparvovirus 1
1511807	Rosavirus A2	d__Viruses|o__Picornavirales|f__Picornaviridae|g__Rosavirus|s__Rosavirus A
1682380	Roseobacter phage RDJL Phi 2	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Xiamenvirus|s__Roseobacter virus RDJL2
214106	Roseomonas genomospecies 6	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas genomospecies 6
1892416	Rousettus bat coronavirus	d__Viruses|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Rousettus bat coronavirus GCCDC1
2501962	Rousettus bat coronavirus GCCDC1	d__Viruses|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Rousettus bat coronavirus GCCDC1
10353	Saimiriine alphaherpesvirus 1	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Saimiriine alphaherpesvirus 1
1535247	Saimiriine betaherpesvirus 4	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Cytomegalovirus|s__Saimiriine betaherpesvirus 4
10381	Saimiriine gammaherpesvirus 2	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus|s__Saimiriine gammaherpesvirus 2
64301	Sal Vieja virus	d__Viruses|f__Flaviviridae|g__Flavivirus|s__Sal Vieja virus
120499	Salem virus	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Paramyxoviridae|g__Salemvirus|s__Salem salemvirus
1680908	Salmon gill poxvirus	d__Viruses|f__Poxviridae|s__Salmon gill poxvirus
1113547	Salmonella phage 9NA	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Nonanavirus|s__Salmonella virus 9NA
1173752	Salmonella phage FSL SP-101	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Jerseyvirus|s__Salmonella virus AG11
1540823	Salmonella phage LSPA1	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Jerseyvirus|s__Salmonella virus LSPA1
2041413	Salmonella phage Melville	d__Viruses|o__Caudovirales|f__Myoviridae|g__Gelderlandvirus|s__Salmonella virus Melville
2115848	Salmonella phage SE1 (in:Nonagvirus)	d__Viruses|o__Caudovirales|f__Ackermannviridae|g__Agtrevirus|s__Salmonella virus SKML39
1204528	Salmonella phage SKML-39	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Jerseyvirus|s__Salmonella virus SP101
1090134	Salmonella phage SPN3US	d__Viruses|o__Caudovirales|f__Myoviridae|g__Seoulvirus|s__Salmonella virus SPN3US
1211279	Salmonella phage vB_SenS_AG11	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Jerseyvirus|s__Salmonella virus AG11
1608064	Sanxia Water Strider Virus 5	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|s__Sanxia Water Strider Virus 5
1923406	Sanxia water strider virus 7	d__Viruses|s__Sanxia water strider virus 7
290314	Sapovirus C12	d__Viruses|f__Caliciviridae|g__Sapovirus|s__Sapporo virus
515177	Sapovirus GII	d__Viruses|f__Caliciviridae|g__Sapovirus|s__Sapporo virus
909943	SAR116 cluster alpha proteobacterium HIMB100	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|s__SAR116 cluster alpha proteobacterium HIMB100
693999	Scotophilus bat coronavirus 512	d__Viruses|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Scotophilus bat coronavirus 512
1416741	Sea otter poxvirus	d__Viruses|f__Poxviridae|s__Sea otter poxvirus
1199245	secondary endosymbiont of Ctenarytaina eucalypti	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__secondary endosymbiont of Ctenarytaina eucalypti
134287	secondary endosymbiont of Heteropsylla cubana	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__secondary endosymbiont of Heteropsylla cubana
1835721	secondary endosymbiont of Trabutina mannipara	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__secondary endosymbiont of Trabutina mannipara
1962671	Serratia phage BF	d__Viruses|o__Caudovirales|f__Myoviridae|g__Eneladusvirus|s__Serratia virus BF
1262513	Serratia phage phiMAM1	d__Viruses|o__Caudovirales|f__Ackermannviridae|s__Serratia virus IME250
1852640	Serratia phage vB_Sru_IME250	d__Viruses|o__Caudovirales|f__Ackermannviridae|s__Serratia virus IME250
1852640	Serratia phage vB-Sru-IME250	d__Viruses|o__Caudovirales|f__Ackermannviridae|s__Serratia virus MAM1
694009	Severe acute respiratory syndrome-related coronavirus	d__Viruses|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Severe acute respiratory syndrome-related coronavirus
1985408	Sewage derived gemycircularvirus 2	d__Viruses|f__Genomoviridae|g__Gemycircularvirus|s__Sewage derived gemycircularvirus 2
2004968	Sewage derived gemykibivirus 2	d__Viruses|f__Genomoviridae|g__Gemykibivirus|s__Sewage derived gemykibivirus 2
1592096	Sewage-associated circular DNA virus-29	d__Viruses|f__Genomoviridae|g__Gemykibivirus|s__Sewage derived gemykibivirus 2
1519407	Sewage-associated gemycircularvirus 2	d__Viruses|s__Sewage-associated circular DNA virus-29
1923460	Shayang ascaridia galli virus 2	d__Viruses|s__Shayang ascaridia galli virus 2
637730	Shigella phage Ag3	d__Viruses|o__Caudovirales|f__Ackermannviridae|g__Agtrevirus|s__Shigella virus AG3
1414738	Shigella phage pSb-1	d__Viruses|o__Caudovirales|f__Podoviridae|g__Gamaleyavirus|s__Shigella virus Sb1
645664	Shigella phage SP18	d__Viruses|o__Caudovirales|f__Myoviridae|g__Gaprivervirus|s__Shigella virus SP18
638660	Short-finned eel ranavirus	d__Viruses|f__Iridoviridae|g__Ranavirus|s__Short-finned eel ranavirus
1923477	Shuangao toti-like virus	d__Viruses|s__Shuangao toti-like virus
38416	Simian adenovirus 19	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Simian adenovirus 19
995022	Simian adenovirus 49	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Simian adenovirus B
1165908	Simian adenovirus B	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Simian adenovirus B
11723	Simian immunodeficiency virus	d__Viruses|o__Ortervirales|f__Retroviridae|g__Lentivirus|s__Simian immunodeficiency virus
12830	Simian immunodeficiency virus - mnd	d__Viruses|o__Ortervirales|f__Retroviridae|g__Lentivirus|s__Simian immunodeficiency virus
159122	Simian immunodeficiency virus SIV-mnd 2	d__Viruses|o__Ortervirales|f__Retroviridae|g__Lentivirus|s__Simian immunodeficiency virus
1962299	Simian mastadenovirus B	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Simian mastadenovirus B
262968	Singapore grouper iridovirus	d__Viruses|f__Iridoviridae|g__Ranavirus|s__Singapore grouper iridovirus
1647405	Sinorhizobium phage phiN3	d__Viruses|o__Caudovirales|f__Myoviridae|g__Emdodecavirus|s__Sinorhizobium virus N3
1929246	Sodalis endosymbiont of Henestaris halophilus	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Sodalis|s__Sodalis endosymbiont of Henestaris halophilus
1918949	Solemya elarraichensis gill symbiont	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|s__Solemya elarraichensis gill symbiont
642797	Solemya pervernicosa gill symbiont	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|s__Solemya pervernicosa gill symbiont
1918948	Solemya velesiana gill symbiont	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|s__Solemya velesiana gill symbiont
2340	Solemya velum gill symbiont	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|s__Solemya velum gill symbiont
1495316	Soybean cyst nematode virus 5	d__Viruses|f__Flaviviridae|s__Soybean cyst nematode virus 5
1927714	Soybean latent spherical virus	d__Viruses|o__Picornavirales|f__Secoviridae|g__Nepovirus|s__Soybean latent spherical virus
1159906	Sparrow coronavirus HKU17	d__Viruses|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Sparrow coronavirus HKU17
415956	Sphingobacterium composti Yoo et al. 2007 non Ten et al. 2007	d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium|s__Sphingobacterium composti Yoo et al. 2007 non Ten et al. 2007
1980139	Sphingobium phage Lacusarx	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Lacusarxvirus|s__Sphingobium virus Lacusarx
2052949	Sphingomonas aeria Xue et al. 2018 non Park et al. 2015	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas carotinifaciens
2478537	Spiroplasma endosymbiont of Megaselia nigra	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma endosymbiont of Megaselia nigra
