Proteins	log fold change (Anterior - Posterior)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (Anterior)	structural.zero (Posterior)
3-NUCLEOTID-RXN	0.00317185777918555	0.106667018987511	-0.428772576211893	0.435116291770264	0.976277546159641	0.98132551692572	FALSE	0	0
RXN-14090	0.00317185777918555	0.106667018987511	-0.428772576211893	0.435116291770264	0.976277546159641	0.98132551692572	FALSE	0	0
RXN-14115	0.00317185777918555	0.106667018987511	-0.428772576211893	0.435116291770264	0.976277546159641	0.98132551692572	FALSE	0	0
RXN-14124	0.00317185777918555	0.106667018987511	-0.428772576211893	0.435116291770264	0.976277546159641	0.98132551692572	FALSE	0	0
RXN-14126	0.00317185777918555	0.106667018987511	-0.428772576211893	0.435116291770264	0.976277546159641	0.98132551692572	FALSE	0	0
PREPHENATE-DEHYDROGENASE-NADP+-RXN	-0.0035148926495383	0.130416058892075	-0.531630248981753	0.524600463682676	0.978498513751214	0.982541896039442	FALSE	0	0
PYRNUTRANSHYDROGEN-RXN	0.00205310974968176	0.103549492255666	-0.417267006693004	0.421373226192368	0.984181117555309	0.987228117919258	FALSE	0	0
R101-RXN	-0.00300132607271242	0.176368187436752	-0.717198250478373	0.711195598332949	0.986422743274729	0.988456604601069	FALSE	0	0
N-ACETYLNEURAMINATE-SYNTHASE-RXN	0.000327476108689329	0.133186216378868	-0.539005537931193	0.539660490148572	0.998038176359502	0.999066022061211	FALSE	0	0
KANAMYCIN-KINASE-RXN	-3.87209184937731e-05	0.159848054686368	-0.647337934503552	0.647260492666564	0.99980672381153	0.99980672381153	FALSE	0	0
