Proteins	log fold change (Baka - Nzime)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (Baka)	structural.zero (Nzime)	L2	L3	star
Cysteine desulfurase CsdA-CsdE (EC 2.8.1.7), main protein CsdA	-0.0261479777976117	0.242749380171457	-1.00880214890986	0.956506193314634	0.914221024375006	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Alanine biosynthesis	""
Integral membrane protein YggT, involved in response to extracytoplasmic stress (osmotic shock)	-0.0258794517261629	0.19758498567174	-0.825707283139585	0.77394837968726	0.89579204841455	0.998995155490989	FALSE	0	0	Phosphorus Metabolism	Phosphate metabolism	""
Oligopeptidase A (EC 3.4.24.70)	-0.0253891156551731	0.265018504994891	-1.09818913339867	1.04741090208832	0.923678389796926	0.998995155490989	FALSE	0	0	Protein Metabolism	Protein degradation	""
FIG002571: 4-hydroxybenzoyl-CoA thioesterase domain protein	-0.0251695807844159	0.198679034276204	-0.829426142041832	0.779086980473	0.8991900079579	0.998995155490989	FALSE	0	0	Fatty Acids, Lipids, and Isoprenoids	Phospholipid and Fatty acid biosynthesis related cluster	""
RNA polymerase sigma factor RpoH	-0.0241067378691504	0.154779625323844	-0.650657645312206	0.602444169573905	0.87623104514266	0.998995155490989	FALSE	0	0	RNA Metabolism	Transcription initiation, bacterial sigma factors	""
Lipoprotein signal peptidase (EC 3.4.23.36)	-0.0237355240751525	0.100747445397776	-0.431563125443704	0.384092077293399	0.813747495377239	0.998995155490989	FALSE	0	0	Protein Metabolism	Lipoprotein Biosynthesis	""
Phenylpropionate dioxygenase and related ring-hydroxylating dioxygenases, large terminal subunit	-0.0226983225865791	0.220734668102838	-0.916236514804115	0.870839869630956	0.918097259689283	0.998995155490989	FALSE	0	0	Metabolism of Aromatic Compounds	Phenylpropanoid compound degradation	""
Na(+)-translocating NADH-quinone reductase subunit C (EC 1.6.5.-)	-0.0226312648308271	0.114539780712774	-0.486290505469017	0.441027975807362	0.843370302778196	0.998995155490989	FALSE	0	0	Respiration	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	""
Quinone-reactive Ni/Fe hydrogenase, cytochrome b subunit	-0.0222859697921987	0.238942325234657	-0.989529109120726	0.944957169536329	0.925689666085768	0.998995155490989	FALSE	0	0	Respiration	Hydrogenases	""
Putative membrane protein, clustering with ActP	-0.021936512177186	0.241791198176561	-1.00071194410046	0.956838919746089	0.927711086613656	0.998995155490989	FALSE	0	0	Carbohydrates	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	""
Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2	-0.021422881163736	0.0643692683782785	-0.281990920590583	0.239145158263111	0.739276009271713	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Experimental tye	""
Protein export cytoplasm chaperone protein (SecB, maintains protein to be exported in unfolded state)	-0.0212119775534498	0.233263541109602	-0.965467289257494	0.923043334150594	0.927543703098992	0.998995155490989	FALSE	0	0	Membrane Transport	HtrA and Sec secretion	""
Succinate dehydrogenase hydrophobic membrane anchor protein	-0.0207919493951034	0.243293281704601	-1.00564784439987	0.964063945609664	0.931895349607056	0.998995155490989	FALSE	0	0	Respiration	Respiration / HGM	""
Chaperone protein HscA	-0.0204037299627009	0.259912083573134	-1.07253285533975	1.03172539541435	0.937428397893149	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Fe-S cluster assembly	""
Acyl carrier protein (ACP1)	-0.0193154697544329	0.191047659285455	-0.792680077917324	0.754049138408459	0.919468786936453	0.998995155490989	FALSE	0	0	Fatty Acids, Lipids, and Isoprenoids	Phospholipid and Fatty acid biosynthesis related cluster	""
YciL protein	-0.0186204220626438	0.267733318498177	-1.10241005720871	1.06516921308342	0.944553113807236	0.998995155490989	FALSE	0	0	Miscellaneous	Broadly distributed proteins not in subsystems	""
Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4)	-0.0182232841323167	0.182520090893402	-0.757068131033706	0.720621562769073	0.920469270973746	0.998995155490989	FALSE	0	0	Carbohydrates	acinetobacter tca	""
Propanediol dehydratase reactivation factor small subunit	-0.0180253493580977	0.258848822210668	-1.06585037224033	1.02979967352413	0.944482912843825	0.998995155490989	FALSE	0	0	Carbohydrates	Glycerol fermentation to 1,3-propanediol	""
Tagatose-1-phosphate kinase TagK	-0.0174298378590991	0.263841347614907	-1.08546469983297	1.05060502411477	0.947328612944008	0.998995155490989	FALSE	0	0	Carbohydrates	D-Tagatose and Galactitol Utilization	""
Dimeric dUTPase (EC 3.6.1.23)	-0.0160093256105152	0.295634737476292	-1.21274444271591	1.18072579149488	0.956813757628731	0.998995155490989	FALSE	0	0	Miscellaneous	Metabolite repair	""
Transcriptional repressor protein TrpR	-0.0160084653436703	0.17684082629251	-0.731863539645126	0.699846608957785	0.927870255104378	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate)	""
Low-affinity gluconate/H+ symporter GntU	-0.0149822371288497	0.20045930561655	-0.826445371095397	0.796480896837697	0.940421943936941	0.998995155490989	FALSE	0	0	Carbohydrates	D-gluconate and ketogluconates metabolism	""
PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69)	-0.0148494841605062	0.195513859664996	-0.806293357567574	0.776594389246562	0.939458037086183	0.998995155490989	FALSE	0	0	Carbohydrates	Beta-Glucoside Metabolism	""
Beta-xylosidase (EC 3.2.1.37)	-0.0145052788803723	0.206117127092756	-0.848871383264704	0.819860825503959	0.943896015126424	0.998995155490989	FALSE	0	0	Carbohydrates	Sugar utilization in Thermotogales	""
Similar to ribosomal large subunit pseudouridine synthase D, CAC1266-type	-0.0143024939383936	0.255675591694718	-1.04928221851257	1.02067723063578	0.955389601138518	0.998995155490989	FALSE	0	0	Protein Metabolism	Ribosome biogenesis bacterial	""
Acyl carrier protein (ACP2)	-0.014296719719662	0.164422408836716	-0.679881800734506	0.651288361295182	0.930710331057815	0.998995155490989	FALSE	0	0	Fatty Acids, Lipids, and Isoprenoids	Phospholipid and Fatty acid biosynthesis related cluster	""
Rhamnogalacturonides degradation protein RhiN	-0.013762065548345	0.258426889529925	-1.05987909680412	1.03235496570743	0.957530147541686	0.998995155490989	FALSE	0	0	Carbohydrates	D-Galacturonate and D-Glucuronate Utilization	""
TsaC protein (YrdC-Sua5 domains) required for threonylcarbamoyladenosine t(6)A37 modification in tRNA	-0.0133178039824142	0.223028944115428	-0.916143269732275	0.889507661767447	0.952383944009817	0.998995155490989	FALSE	0	0	RNA Metabolism	t(6)A synthesis in Archaea and Eukaryotes	""
Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	-0.0128173737820747	0.176645004802434	-0.727879758916289	0.702245011352139	0.942156203039582	0.998995155490989	FALSE	0	0	Carbohydrates	Acetyl-CoA biosynthesis in plants	""
Cobalt-precorrin-4 C11-methyltransferase (EC 2.1.1.133)	-0.012185942904277	0.154920022055981	-0.639305179025855	0.614933293217301	0.9373034012572	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	B12 Biosynthesis (Tavares copy1)	""
Streptothricin acetyltransferase, Streptomyces lavendulae type	-0.0121618473856442	0.149545309888253	-0.617524145028472	0.593200450257184	0.935183093563378	0.998995155490989	FALSE	0	0	Virulence	Streptothricin resistance	""
Ferric iron ABC transporter, ATP-binding protein	-0.0106431350174407	0.149440792111573	-0.615582342685175	0.594296072650293	0.943222867556637	0.998995155490989	FALSE	0	0	Iron acquisition and metabolism	Iron acquisition in Streptococcus	""
Thiazole biosynthesis protein ThiG	-0.0105641658084608	0.0842784610630028	-0.351725001069858	0.330596669452936	0.900247778358935	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	CLO thiaminPP biosynthesis	""
Na(+) H(+) antiporter subunit D	-0.0101902156955656	0.22057397450964	-0.903077917149682	0.882697485758551	0.963151933474272	0.998995155490989	FALSE	0	0	Membrane Transport	Sodium Hydrogen Antiporter	""
Transcription elongation factor GreB	-0.00991531198861129	0.244126737679762	-0.998145052849757	0.978314428872534	0.967602484372058	0.998995155490989	FALSE	0	0	RNA Metabolism	Transcription factors bacterial	""
TonB-dependent hemin , ferrichrome receptor	-0.00987441197162653	0.248102415091822	-1.01419777164736	0.994448947704112	0.968252782369391	0.998995155490989	FALSE	0	0	Iron acquisition and metabolism	acinetobacter siderophore assembly	""
Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)	-0.00952544167752833	0.175065876841245	-0.718195486379458	0.699144603024402	0.956608023415991	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	BEY LIP	""
Glutamyl-tRNA synthetase (EC 6.1.1.17)	-0.0091656145415957	0.0813962081315921	-0.33865903436716	0.320327805283969	0.910343774169417	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Core tetrapyrrole biosynthesis in plants	""
L-rhamnose mutarotase	-0.00908343436072184	0.166716317752195	-0.683954302891704	0.66578743417026	0.95654925710997	0.998995155490989	FALSE	0	0	Carbohydrates	L-rhamnose utilization	""
Signal recognition particle associated protein	-0.00898319042816098	0.133957114651651	-0.551244173214737	0.533277792358415	0.946533781140225	0.998995155490989	FALSE	0	0	Cell Division and Cell Cycle	Two cell division clusters relating to chromosome partitioning	""
Putative polyribitolphosphotransferase	-0.00866273922120864	0.142412916174075	-0.585152969597367	0.56782749115495	0.951495931593367	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Teichoic and lipoteichoic acids biosynthesis	""
FIG001341: Probable Fe(2+)-trafficking protein YggX	-0.00844210697614622	0.253775493397933	-1.03573019701127	1.01884598305898	0.973462430952073	0.998995155490989	FALSE	0	0	Stress Response	At5g63290	""
Conjugative transposon protein TraE	-0.00728073024599896	0.160983259466587	-0.658944068304183	0.644382607812185	0.963926668619833	0.998995155490989	FALSE	0	0	Phages, Prophages, Transposable elements, Plasmids	Conjugative transposon, Bacteroidales	""
Potassium channel protein	-0.00714554892003338	0.258212802481434	-1.05239595167595	1.03810485383588	0.977922877908492	0.998995155490989	FALSE	0	0	Potassium metabolism	Potassium homeostasis	""
Aquaporin Z	-0.00713581658947105	0.153926748322302	-0.630234261486922	0.61596262830798	0.963024495383301	0.998995155490989	FALSE	0	0	Stress Response	Osmoregulation	""
N-Acetyl-D-glucosamine ABC transport system, permease protein 2	-0.00679240409002579	0.171143229860185	-0.699583498184473	0.685998690004421	0.968341535288102	0.998995155490989	FALSE	0	0	Carbohydrates	Chitin and N-acetylglucosamine utilization	""
Inositol-1-monophosphatase (EC 3.1.3.25)	-0.0066534255520625	0.230281447590224	-0.93883716519527	0.925530314091145	0.976950262052394	0.998995155490989	FALSE	0	0	Regulation and Cell signaling	Phosphoinositides biosynthesis in plants	""
Bacterioferritin	-0.00641321221670599	0.263581188514106	-1.0733949451347	1.06056852070129	0.980588530584824	0.998995155490989	FALSE	0	0	Iron acquisition and metabolism	Iron acquisition in Vibrio	""
Outer membrane hemoglobin utilization protein HmbR	-0.00637465181827635	0.295348987824447	-1.20195304882379	1.18920374518724	0.982780230833862	0.998995155490989	FALSE	0	0	Iron acquisition and metabolism	Hemin transport system	""
Putative preQ0 transporter	-0.00615854314156294	0.0697719347559246	-0.288596680227865	0.276279593944739	0.929664651543476	0.998995155490989	FALSE	0	0	RNA Metabolism	Queuosine exploration RZ	""
Thiamin pyrophosphokinase (EC 2.7.6.2)	-0.00509104460047105	0.13849637503483	-0.565727040934536	0.555544951733594	0.970676840779019	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	CLO thiaminPP biosynthesis	""
Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	-0.00368636733628636	0.186019019350281	-0.756694944090034	0.749322209417461	0.984189234588453	0.998995155490989	FALSE	0	0	Carbohydrates	L-rhamnose utilization	""
Succinate dehydrogenase cytochrome b-556 subunit	-0.00355518041405389	0.266947080169481	-1.08416210764698	1.07705174681887	0.989374149701329	0.998995155490989	FALSE	0	0	Respiration	Respiration / HGM	""
FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	-0.00331351889138398	0.286184495252286	-1.1617938732745	1.15516683549173	0.990762090397335	0.998995155490989	FALSE	0	0	Stress Response	Glutathione: Non-redox reactions	""
NrfD protein	-0.00302474019848353	0.24493711937088	-0.994534921769335	0.988485441372368	0.990147135834688	0.998995155490989	FALSE	0	0	Nitrogen Metabolism	Nitrate and nitrite ammonification	""
RNA-binding protein Jag	-0.00286580969624772	0.12509660098741	-0.509259262340362	0.503527642947867	0.981723042001135	0.998995155490989	FALSE	0	0	Predictions based on plant-prokaryote comparative analysis	At1g14345	""
Membrane-bound lytic murein transglycosylase C precursor (EC 3.2.1.-)	-0.00282572510191859	0.253398423176713	-1.02858742761168	1.02293597740784	0.991102724013838	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Murein Hydrolases	""
CRISPR-associated protein, Cse1 family	-0.00281377392556537	0.309318045326036	-1.25493918501922	1.24931163716809	0.992741982422617	0.998995155490989	FALSE	0	0	DNA Metabolism	CRISPRs	""
Energy-conserving hydrogenase (ferredoxin), subunit C	-0.00258121413334797	0.152020120633792	-0.617961593388163	0.612799165121467	0.986453030421058	0.998995155490989	FALSE	0	0	Respiration	Energy-conserving hydrogenase (ferredoxin)	""
Putative secretion accessory protein EsaA/YueB	-0.00252936926870229	0.239600472019879	-0.972436699472798	0.967377960935394	0.991577198545091	0.998995155490989	FALSE	0	0	Membrane Transport	ESAT-6 proteins secretion system in Firmicutes	""
Radical SAM family enzyme, similar to coproporphyrinogen III oxidase, oxygen-independent, clustered with nucleoside-triphosphatase RdgB	-0.00147189080044363	0.279652298748944	-1.13350978779809	1.1305660061972	0.995800522549261	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Experimental tye	""
Thiosulfate sulfurtransferase, rhodanese (EC 2.8.1.1)	-0.00111135825539876	0.226040527218402	-0.916127770469049	0.913905053958251	0.996077110455026	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Fe-S cluster assembly	""
Cytochrome c oxidase subunit CcoP (EC 1.9.3.1)	-0.000838785289147825	0.192560803167945	-0.780328629061585	0.77865105848329	0.996524465495585	0.998995155490989	FALSE	0	0	Respiration	Respiration / HGM	""
Periplasmic divalent cation tolerance protein cutA	-0.000709258308625227	0.222287726411247	-0.900534260501375	0.899115743884124	0.997454176607093	0.998995155490989	FALSE	0	0	Virulence	Copper homeostasis: copper tolerance	""
Transcriptional repressor for NAD biosynthesis in gram-positives	0.000174100866592752	0.138242639045829	-0.559434767292	0.559782969025185	0.998995155490989	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	NAD and NADP cofactor biosynthesis global	""
Iron binding protein IscA for iron-sulfur cluster assembly	0.000497592346616393	0.265732351129454	-1.07519208831246	1.07618727300569	0.998505936453601	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Fe-S cluster assembly	""
Hemoglobin-like protein HbO	0.000655206813594766	0.238045625359055	-0.962958074130232	0.964268487757421	0.997803871674509	0.998995155490989	FALSE	0	0	Stress Response	Bacterial hemoglobins	""
Cobalt-zinc-cadmium resistance protein CzcD	0.000759327052959335	0.0899242172617582	-0.363255638150485	0.364774292256403	0.99326268105685	0.998995155490989	FALSE	0	0	Virulence	Cobalt-zinc-cadmium resistance	""
Proposed lipoate regulatory protein YbeD	0.000785722226488428	0.26493408684021	-1.07167256919929	1.07324401365226	0.997633695527582	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	BEY LIP	""
Pyridoxine 5'-phosphate synthase (EC 2.6.99.2)	0.00173100245046598	0.172629117473778	-0.697074993351537	0.700536998252469	0.991999513143081	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Pyridoxin (Vitamin B6) Biosynthesis	""
2-methylcitrate dehydratase FeS dependent (EC 4.2.1.79)	0.00240396319048841	0.323509700977831	-1.30716954359501	1.31197746997599	0.994071066627595	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Amino acid racemase	""
NnrS protein involved in response to NO	0.00241619631378365	0.317261992664888	-1.28186646676588	1.28669885939344	0.993923548538705	0.998995155490989	FALSE	0	0	Nitrogen Metabolism	Denitrification	""
Monofunctional biosynthetic peptidoglycan transglycosylase (EC 2.4.2.-)	0.00251170120599564	0.089298719007579	-0.358971235005001	0.363994637416993	0.977560894210163	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Peptidoglycan Biosynthesis	""
Nitrogen regulation protein NR(I)	0.00440455282597885	0.212834766247771	-0.857154684373109	0.865963790025067	0.983489192447155	0.998995155490989	FALSE	0	0	Nitrogen Metabolism	Ammonia assimilation	""
Type IV pilin PilA	0.00481197250419818	0.239670115448513	-0.965377275641724	0.97500122065012	0.983981563034938	0.998995155490989	FALSE	0	0	Membrane Transport	Type IV pilus	""
Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	0.0051522956075365	0.0828327099676633	-0.330156111346023	0.340460702561096	0.95040259103403	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Tryptophan biosynthesis in Streptococci	""
